Components,Temperature K,Pressure kPa,Electrical conductivity S/m,Delta elec,SMILES
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,413.75,101.325,0.697,0.016,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,423.15,101.325,0.776,0.018,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,433.05,101.325,0.865,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,445.45,101.325,0.964,0.02,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,454.35,101.325,1.0,0.02,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,464.75,101.325,1.037,0.021,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,474.45,101.325,1.037,0.021,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,484.65,101.325,1.037,0.021,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,495.25,101.325,1.0,0.021,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,503.85,101.325,0.897,0.021,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,515.35,101.325,0.776,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,524.65,101.325,0.672,0.017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,292.45,101.325,0.0471,0.0025,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,298.15,101.325,0.06,0.0037,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,302.85,101.325,0.0838,0.0054,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,313.05,101.325,0.136,0.005,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,322.95,101.325,0.178,0.007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,332.95,101.325,0.265,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,343.05,101.325,0.346,0.012,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,353.05,101.325,0.451,0.014,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,362.45,101.325,0.562,0.017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,373.05,101.325,0.702,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,382.15,101.325,0.801,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,392.45,101.325,0.915,0.025,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,402.55,101.325,1.142,0.028,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,413.15,101.325,1.248,0.026,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,422.55,101.325,1.248,0.026,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,433.25,101.325,1.363,0.029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,443.65,101.325,1.425,0.029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,453.45,101.325,1.425,0.029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,461.65,101.325,1.425,0.029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,473.45,101.325,1.304,0.029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,482.45,101.325,1.142,0.031,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,494.05,101.325,0.876,0.035,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,503.85,101.325,0.492,0.038,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,514.05,101.325,0.136,0.026,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,523.25,101.325,0.0001,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,293.75,101.325,0.0386,0.0008,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,298.15,101.325,0.038,0.0029,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,303.45,101.325,0.0649,0.004,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,313.85,101.325,0.0984,0.0034,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,323.85,101.325,0.121,0.006,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,333.95,101.325,0.218,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,344.15,101.325,0.309,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,353.75,101.325,0.393,0.012,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,364.55,101.325,0.501,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,373.95,101.325,0.616,0.016,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,384.55,101.325,0.706,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,395.05,101.325,0.869,0.022,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,404.55,101.325,0.963,0.023,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,414.45,101.325,1.105,0.025,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,424.85,101.325,1.182,0.027,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,434.85,101.325,1.356,0.032,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,444.35,101.325,1.503,0.032,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,456.35,101.325,1.608,0.033,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,465.75,101.325,1.662,0.034,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,475.55,101.325,1.779,0.036,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,485.75,101.325,1.775,0.036,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,497.65,101.325,1.651,0.038,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,506.25,101.325,1.383,0.038,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,516.45,101.325,1.159,0.03,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-octyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,528.55,101.325,0.97,0.025,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,292.85,101.325,0.0212,0.0007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,298.15,101.325,0.0238,0.0014,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,303.65,101.325,0.0351,0.0024,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,312.95,101.325,0.058,0.003,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,322.75,101.325,0.085,0.004,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,332.75,101.325,0.123,0.005,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,342.75,101.325,0.165,0.006,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,352.85,101.325,0.222,0.007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,362.15,101.325,0.273,0.009,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,372.05,101.325,0.351,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,382.45,101.325,0.451,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,392.75,101.325,0.491,0.013,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,401.95,101.325,0.605,0.016,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,412.55,101.325,0.686,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,422.75,101.325,0.746,0.016,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,432.55,101.325,0.811,0.017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,443.75,101.325,0.882,0.018,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,452.65,101.325,0.92,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,462.85,101.325,0.92,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,473.55,101.325,0.959,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,483.65,101.325,0.92,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,495.35,101.325,0.846,0.02,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,503.85,101.325,0.715,0.018,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,513.95,101.325,0.631,0.016,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,523.15,101.325,0.512,0.017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1=CNC=C1
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,363.0,101.325,2.18,0.04,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,363.25,101.325,2.18,0.04,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,368.25,101.325,2.37,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,373.0,101.325,2.55,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,373.45,101.325,2.56,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,378.15,101.325,2.75,0.06,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,383.1,101.325,2.96,0.06,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,383.55,101.325,2.96,0.06,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,388.55,101.325,3.16,0.06,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,393.1,101.325,3.39,0.07,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,393.55,101.325,3.4,0.07,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,398.25,101.325,3.6,0.07,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,403.1,101.325,3.84,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,403.15,101.325,3.85,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,408.35,101.325,4.06,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,413.1,101.325,4.3,0.09,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
1-ethyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,413.75,101.325,4.31,0.09,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)[N+]1(CCCC1)C
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,293.55,101.325,0.0732,0.0022,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,298.15,101.325,0.0806,0.0045,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,303.55,101.325,0.115,0.007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,313.85,101.325,0.181,0.007,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,323.85,101.325,0.247,0.009,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,333.95,101.325,0.337,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,344.05,101.325,0.429,0.013,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,353.65,101.325,0.528,0.015,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,363.75,101.325,0.65,0.018,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,374.35,101.325,0.772,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,383.55,101.325,0.856,0.019,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,393.95,101.325,0.949,0.022,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,404.05,101.325,1.089,0.025,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
3-butyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,414.75,101.325,1.208,0.026,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)[N+]1=CNC=C1
